Rate,K,Dist,Plan,Policy,Scenario,Run,Accepted,% Accepted,Avg D Time,Max D Time,P80 D Time,P90 D Time,P95 D Time
0.2,2,CTI,myo,21,2,14,34,0.283333,0.167333,0.477,0.325,0.379,0.395
0.2,2,CTI,myo,21,2,15,34,0.283333,0.175367,0.511,0.339,0.385,0.414
0.2,3,CTD,pb,21,3,1,59,0.567308,0.226038,0.492,0.379,0.41,0.424
0.2,3,CTD,pb,21,3,3,60,0.576923,0.225798,0.482,0.378,0.409,0.417
0.2,3,CTD,pb,21,3,2,61,0.586538,0.235769,0.499,0.394,0.44,0.451
0.2,3,CTD,pb,21,3,4,58,0.557692,0.22774,0.486,0.382,0.41,0.427
0.2,2,CTI,myo,21,2,6,35,0.291667,0.166233,0.476,0.312,0.358,0.395
0.2,2,CTI,pb,21,2,1,34,0.283333,0.167167,0.478,0.33,0.377,0.394
0.2,3,CTD,pb,21,3,5,60,0.576923,0.228615,0.497,0.381,0.427,0.441
0.2,2,CTI,pb,21,2,2,34,0.283333,0.168692,0.474,0.318,0.356,0.388
0.2,3,CTD,pb,21,3,6,60,0.576923,0.225163,0.497,0.362,0.413,0.441
0.2,2,CTI,pb,21,2,5,34,0.283333,0.164608,0.474,0.312,0.365,0.384
0.2,2,CTI,pb,21,2,3,34,0.283333,0.167742,0.469,0.322,0.359,0.39
0.2,2,CTI,pb,21,2,4,34,0.283333,0.164858,0.459,0.314,0.372,0.391
0.2,2,CTI,pb,21,2,6,34,0.283333,0.167192,0.475,0.318,0.361,0.395
0.2,2,CTI,pb,21,2,7,34,0.283333,0.168925,0.472,0.321,0.377,0.394
0.2,3,CTD,pb,21,3,7,61,0.586538,0.225471,0.48,0.377,0.404,0.425
0.2,2,CTI,pb,21,2,11,34,0.283333,0.165717,0.472,0.317,0.362,0.392
0.2,3,CTD,pb,21,3,8,61,0.586538,0.226442,0.481,0.377,0.405,0.418
0.2,2,CTI,pb,21,2,8,34,0.283333,0.166683,0.47,0.319,0.366,0.391
0.2,3,CTD,pb,21,3,10,60,0.576923,0.225375,0.484,0.381,0.404,0.422
0.2,2,CTI,pb,21,2,9,34,0.283333,0.168217,0.474,0.319,0.379,0.396
0.2,3,CTD,pb,21,3,11,60,0.576923,0.2245,0.489,0.37,0.403,0.418
0.2,2,CTI,pb,21,2,10,35,0.291667,0.162908,0.465,0.312,0.356,0.392
0.2,3,CTD,pb,21,3,12,60,0.576923,0.229337,0.502,0.386,0.421,0.445
0.2,2,CTI,pb,21,2,12,35,0.291667,0.167442,0.479,0.32,0.364,0.39
0.2,3,CTD,pb,21,3,15,61,0.586538,0.229788,0.491,0.384,0.411,0.434
0.2,2,CTI,pb,21,2,13,34,0.283333,0.16525,0.468,0.317,0.363,0.386
0.2,2,CTI,pb,21,4,1,34,0.280992,0.167537,0.439,0.303,0.366,0.382
0.2,2,CTI,pb,21,4,2,33,0.272727,0.175124,0.514,0.339,0.379,0.394
0.2,2,CTI,pb,21,2,14,33,0.275,0.16395,0.462,0.312,0.368,0.392
0.2,3,CTD,pb,21,3,9,60,0.576923,0.230644,0.506,0.384,0.428,0.454
0.2,2,CTI,pb,21,4,4,33,0.272727,0.173033,0.444,0.337,0.383,0.411
0.2,2,CTI,pb,21,2,15,35,0.291667,0.168608,0.468,0.319,0.365,0.393
0.2,2,CTI,pb,21,4,7,33,0.272727,0.171992,0.445,0.335,0.388,0.408
0.2,3,CTD,pb,21,3,13,60,0.576923,0.233298,0.532,0.403,0.432,0.444
0.2,3,CTD,pb,21,3,14,60,0.576923,0.231029,0.488,0.381,0.426,0.452
0.2,2,CTI,pb,21,4,6,33,0.272727,0.174231,0.438,0.342,0.388,0.408
0.2,2,CTI,pb,21,4,3,34,0.280992,0.172033,0.44,0.322,0.376,0.397
0.2,2,CTI,pb,21,4,8,34,0.280992,0.17343,0.441,0.316,0.374,0.394
0.2,2,CTI,pb,21,4,5,34,0.280992,0.171471,0.436,0.31,0.375,0.393
0.2,2,CTI,pb,21,4,9,33,0.272727,0.170851,0.448,0.323,0.383,0.405
0.2,3,CTD,pb,21,5,1,63,0.492188,0.212633,0.519,0.365,0.42,0.432
0.2,2,CTI,pb,21,4,10,34,0.280992,0.169727,0.446,0.314,0.371,0.392
0.2,3,CTD,pb,21,5,2,64,0.5,0.212109,0.527,0.361,0.432,0.442
0.2,3,CTD,pb,21,5,3,64,0.5,0.215453,0.537,0.366,0.43,0.444
0.2,2,CTI,pb,21,4,11,33,0.272727,0.172562,0.442,0.332,0.386,0.403
0.2,3,CTD,pb,21,5,4,63,0.492188,0.213297,0.53,0.36,0.422,0.443
0.2,2,CTI,pb,21,4,12,33,0.272727,0.174198,0.436,0.336,0.381,0.406
0.2,3,CTD,pb,21,5,5,64,0.5,0.210984,0.512,0.363,0.42,0.44
0.2,2,CTI,pb,21,4,13,33,0.272727,0.175165,0.443,0.301,0.383,0.408
0.2,3,CTD,pb,21,5,6,63,0.492188,0.211117,0.519,0.335,0.421,0.443
0.2,2,CTI,pb,21,4,14,33,0.272727,0.175413,0.438,0.334,0.386,0.406
0.2,3,CTD,pb,21,5,7,63,0.492188,0.209719,0.534,0.36,0.417,0.438
0.2,2,CTI,pb,21,4,15,34,0.280992,0.174149,0.441,0.322,0.384,0.4
0.2,3,CTD,pb,21,5,8,64,0.5,0.214047,0.534,0.362,0.424,0.442
0.2,2,CTI,myo,21,3,1,35,0.28,0.1886,0.451,0.339,0.361,0.373
0.2,2,CTI,myo,21,3,2,36,0.288,0.184008,0.455,0.339,0.358,0.371
0.2,2,CTI,myo,21,3,3,35,0.28,0.185856,0.452,0.321,0.351,0.363
0.2,3,CTD,pb,21,5,9,63,0.492188,0.210437,0.532,0.343,0.423,0.446
0.2,2,CTI,myo,21,3,4,35,0.28,0.18728,0.444,0.331,0.353,0.367
0.2,2,CTI,myo,21,3,5,35,0.28,0.190864,0.448,0.329,0.352,0.369
0.2,3,CTD,pb,21,5,10,64,0.5,0.21632,0.534,0.373,0.441,0.456
0.2,2,CTI,myo,21,3,6,35,0.28,0.175328,0.442,0.311,0.336,0.357
0.2,3,CTD,pb,21,5,11,63,0.492188,0.214195,0.513,0.366,0.419,0.437
0.2,2,CTI,myo,21,3,7,35,0.28,0.190024,0.44,0.32,0.347,0.36
0.2,3,CTD,pb,21,5,12,64,0.5,0.211789,0.55,0.359,0.42,0.437
0.2,2,CTI,myo,21,3,8,36,0.288,0.18508,0.452,0.329,0.349,0.36
0.2,2,CTI,myo,21,3,9,35,0.28,0.179792,0.447,0.319,0.34,0.358
0.2,3,CTD,pb,21,5,13,64,0.5,0.211773,0.532,0.361,0.423,0.445
0.2,2,CTI,myo,21,3,10,35,0.28,0.19084,0.442,0.326,0.346,0.361
0.2,2,CTI,myo,21,3,11,36,0.288,0.168128,0.448,0.307,0.332,0.351
0.2,3,CTD,pb,21,5,14,64,0.5,0.208328,0.524,0.353,0.421,0.437
0.2,3,CTD,pb,21,5,15,64,0.5,0.213102,0.523,0.361,0.429,0.446
0.2,2,CTI,myo,21,3,12,35,0.28,0.19492,0.456,0.336,0.361,0.374
0.2,2,CTI,myo,21,3,13,35,0.28,0.190496,0.444,0.329,0.349,0.364
0.2,2,CTI,myo,21,3,15,36,0.288,0.185424,0.447,0.34,0.363,0.371
0.2,2,CTI,myo,21,3,14,35,0.28,0.1934,0.45,0.331,0.356,0.362
0.2,2,CTI,pb,21,3,1,36,0.288,0.17448,0.443,0.319,0.344,0.358
0.2,2,CTI,pb,21,3,2,36,0.288,0.173456,0.441,0.314,0.341,0.363
0.2,2,CTI,pb,21,3,3,35,0.28,0.19156,0.451,0.322,0.35,0.363
0.2,2,CTI,pb,21,3,4,35,0.28,0.186808,0.446,0.33,0.348,0.361
0.2,2,CTI,pb,21,3,5,36,0.288,0.193784,0.444,0.329,0.348,0.363
0.2,2,CTI,pb,21,3,6,37,0.296,0.17528,0.449,0.309,0.34,0.357
0.2,2,CTI,pb,21,3,7,37,0.296,0.185928,0.447,0.319,0.349,0.359
0.2,2,CTI,pb,21,3,8,35,0.28,0.190904,0.44,0.325,0.348,0.365
0.2,2,CTI,pb,21,3,10,36,0.288,0.188464,0.443,0.319,0.346,0.353
0.2,2,CTI,pb,21,3,11,37,0.296,0.183768,0.446,0.326,0.347,0.367
0.2,2,CTI,pb,21,3,12,35,0.28,0.191128,0.446,0.328,0.346,0.362
0.2,2,CTI,pb,21,3,14,36,0.288,0.183456,0.445,0.33,0.359,0.368
0.2,2,CTI,pb,21,3,15,36,0.288,0.188152,0.446,0.335,0.358,0.373
0.2,2,CTI,pb,21,3,9,35,0.28,0.191472,0.447,0.327,0.35,0.366
0.2,2,CTI,pb,21,3,13,35,0.28,0.190552,0.45,0.324,0.349,0.364
0.2,2,CTI,myo,21,4,1,34,0.280992,0.172231,0.44,0.319,0.38,0.397
0.2,2,CTI,myo,21,4,2,33,0.272727,0.173769,0.441,0.339,0.389,0.41
0.2,2,CTI,myo,21,4,3,34,0.280992,0.175488,0.454,0.325,0.389,0.409
0.2,2,CTI,myo,21,4,4,33,0.272727,0.174289,0.449,0.338,0.394,0.412
0.2,2,CTI,myo,21,4,5,33,0.272727,0.17462,0.438,0.329,0.384,0.404
0.2,2,CTI,myo,21,4,12,33,0.272727,0.171322,0.433,0.327,0.385,0.402
0.2,2,CTI,myo,21,4,6,33,0.272727,0.177636,0.526,0.335,0.381,0.4
0.2,2,CTI,myo,21,4,7,34,0.280992,0.171901,0.446,0.311,0.382,0.396
0.2,2,CTI,myo,21,4,9,33,0.272727,0.171537,0.448,0.33,0.382,0.408
0.2,2,CTI,myo,21,4,10,34,0.280992,0.175769,0.454,0.32,0.386,0.403
0.2,2,CTI,myo,21,4,11,33,0.272727,0.174281,0.448,0.331,0.38,0.407
0.2,2,CTI,myo,21,4,14,34,0.280992,0.171802,0.443,0.318,0.382,0.397
0.2,2,CTI,myo,21,4,13,33,0.272727,0.173653,0.472,0.312,0.377,0.398
0.2,2,CTI,myo,21,4,8,33,0.272727,0.17181,0.437,0.33,0.387,0.404
0.2,2,CTI,myo,21,4,15,33,0.272727,0.177537,0.458,0.347,0.4,0.421
0.2,3,CTI,pb,21,2,1,65,0.541667,0.238983,0.547,0.432,0.464,0.489
0.2,3,CTI,pb,21,2,4,64,0.533333,0.235567,0.54,0.436,0.463,0.495
0.2,3,CTI,pb,21,2,2,63,0.525,0.235608,0.555,0.43,0.489,0.508
0.2,2,CTI,pb,21,5,1,32,0.278261,0.161026,0.406,0.28,0.317,0.351
0.2,3,CTI,pb,21,2,9,66,0.55,0.239467,0.549,0.441,0.479,0.5
0.2,2,CTI,pb,21,5,3,32,0.278261,0.164183,0.396,0.282,0.319,0.34
0.2,3,CTI,pb,21,2,3,66,0.55,0.2345,0.55,0.434,0.463,0.481
0.2,2,CTI,pb,21,5,2,31,0.269565,0.167113,0.429,0.293,0.328,0.362
0.2,2,CTI,pb,21,5,4,32,0.278261,0.161348,0.404,0.289,0.317,0.342
0.2,2,CTI,pb,21,5,5,32,0.278261,0.160357,0.4,0.28,0.313,0.35
0.2,3,CTI,pb,21,2,5,62,0.516667,0.230867,0.546,0.407,0.501,0.51
0.2,2,CTI,pb,21,5,6,32,0.278261,0.160304,0.399,0.285,0.315,0.349
0.2,3,CTI,pb,21,2,7,64,0.533333,0.236142,0.556,0.436,0.471,0.494
0.2,2,CTI,pb,21,5,7,31,0.269565,0.164696,0.403,0.286,0.321,0.354
0.2,3,CTI,pb,21,2,8,64,0.533333,0.235342,0.555,0.418,0.46,0.485
0.2,3,CTI,pb,21,2,10,64,0.533333,0.239233,0.562,0.422,0.515,0.531
0.2,2,CTI,pb,21,5,8,32,0.278261,0.159513,0.403,0.287,0.314,0.351
0.2,3,CTI,pb,21,2,11,65,0.541667,0.242575,0.576,0.438,0.461,0.489
0.2,3,CTI,pb,21,2,12,65,0.541667,0.24015,0.542,0.422,0.459,0.49
0.2,3,CTI,pb,21,2,14,65,0.541667,0.236317,0.547,0.447,0.476,0.494
0.2,2,CTI,pb,21,5,9,33,0.286957,0.1678,0.407,0.29,0.324,0.353
0.2,3,CTI,pb,21,2,13,65,0.541667,0.240108,0.549,0.452,0.472,0.486
0.2,3,CTI,pb,21,2,15,64,0.533333,0.233625,0.542,0.427,0.464,0.477
0.2,2,CTI,pb,21,5,10,32,0.278261,0.171522,0.4,0.292,0.324,0.348
0.2,3,CTI,pb,21,2,6,63,0.525,0.228542,0.545,0.4,0.485,0.505
0.2,2,CTI,pb,21,5,11,32,0.278261,0.165565,0.401,0.286,0.318,0.342
0.2,2,CTI,pb,21,5,12,32,0.278261,0.1686,0.409,0.306,0.344,0.357
0.2,2,CTI,pb,21,5,13,32,0.278261,0.16167,0.401,0.286,0.315,0.346
0.2,2,CTI,pb,21,5,15,32,0.278261,0.169183,0.397,0.288,0.335,0.358
0.2,2,CTI,pb,21,5,14,31,0.269565,0.16827,0.4,0.29,0.339,0.365
0.2,3,CTI,pb,21,1,1,70,0.534351,0.267321,0.547,0.449,0.499,0.516
0.2,3,CTI,pb,21,1,2,66,0.503817,0.25345,0.525,0.419,0.457,0.486
0.2,3,CTI,pb,21,1,4,69,0.526718,0.273229,0.559,0.456,0.512,0.54
0.2,3,CTI,pb,21,1,3,69,0.526718,0.267115,0.538,0.444,0.489,0.51
0.2,3,CTI,pb,21,1,11,70,0.534351,0.269641,0.539,0.445,0.492,0.515
0.2,3,CTI,pb,21,1,5,70,0.534351,0.26658,0.538,0.443,0.495,0.519
0.2,3,CTI,pb,21,1,6,69,0.526718,0.278969,0.539,0.474,0.495,0.516
0.2,3,CTI,pb,21,1,7,68,0.519084,0.26545,0.537,0.45,0.503,0.519
0.2,3,CTI,pb,21,1,8,69,0.526718,0.262885,0.541,0.459,0.501,0.512
0.2,3,CTI,pb,21,1,9,69,0.526718,0.261092,0.54,0.443,0.491,0.515
0.2,3,CTI,pb,21,1,12,70,0.534351,0.263122,0.545,0.438,0.493,0.512
0.2,3,CTI,pb,21,1,13,69,0.526718,0.267725,0.549,0.44,0.497,0.516
0.2,3,CTI,pb,21,1,14,68,0.519084,0.264435,0.542,0.455,0.497,0.508
0.2,3,CTI,pb,21,1,15,69,0.526718,0.262802,0.554,0.442,0.499,0.522
0.2,3,CTI,pb,21,1,10,68,0.519084,0.260137,0.533,0.429,0.452,0.484
0.2,3,CTI,myo,21,1,1,66,0.503817,0.270443,0.629,0.484,0.555,0.602
0.2,3,CTI,myo,21,1,2,66,0.503817,0.278183,0.643,0.489,0.558,0.598
0.2,3,CTI,myo,21,1,3,65,0.496183,0.269542,0.632,0.485,0.545,0.588
0.2,3,CTI,myo,21,1,4,66,0.503817,0.265252,0.629,0.475,0.539,0.593
0.2,3,CTI,myo,21,1,5,66,0.503817,0.278069,0.647,0.49,0.553,0.602
0.2,3,CTI,myo,21,1,6,66,0.503817,0.278344,0.633,0.509,0.547,0.584
0.2,3,CTI,myo,21,1,7,66,0.503817,0.265313,0.627,0.472,0.538,0.586
0.2,3,CTI,myo,21,1,8,66,0.503817,0.274718,0.642,0.504,0.549,0.585
0.2,2,CTI,myo,21,5,1,32,0.278261,0.163461,0.413,0.287,0.321,0.354
0.2,2,CTI,myo,21,5,2,32,0.278261,0.167122,0.401,0.3,0.34,0.358
0.2,3,CTI,myo,21,1,9,66,0.503817,0.271481,0.626,0.483,0.548,0.584
0.2,2,CTI,myo,21,5,7,31,0.269565,0.169974,0.401,0.292,0.34,0.352
0.2,2,CTI,myo,21,5,9,31,0.269565,0.164496,0.401,0.27,0.335,0.355
0.2,3,CTI,myo,21,1,10,66,0.503817,0.277191,0.638,0.477,0.529,0.593
0.2,2,CTI,myo,21,5,3,33,0.286957,0.165452,0.396,0.298,0.33,0.348
0.2,3,CTI,myo,21,1,12,66,0.503817,0.268511,0.628,0.483,0.542,0.588
0.2,2,CTI,myo,21,5,4,32,0.278261,0.164513,0.405,0.291,0.321,0.349
0.2,3,CTI,myo,21,1,13,67,0.51145,0.27442,0.622,0.499,0.541,0.583
0.2,3,CTI,myo,21,1,14,67,0.51145,0.273198,0.637,0.477,0.536,0.597
0.2,3,CTI,myo,21,1,15,66,0.503817,0.269901,0.627,0.479,0.548,0.59
0.2,2,CTI,myo,21,5,5,33,0.286957,0.172678,0.402,0.311,0.334,0.351
0.2,3,CTI,myo,21,1,11,65,0.496183,0.271466,0.63,0.486,0.556,0.589
0.2,2,CTI,myo,21,5,6,31,0.269565,0.169122,0.419,0.295,0.348,0.375
0.2,2,CTI,myo,21,5,8,32,0.278261,0.164957,0.396,0.297,0.335,0.347
0.2,2,CTI,myo,21,5,10,31,0.269565,0.165974,0.404,0.294,0.328,0.355
0.2,2,CTI,myo,21,5,11,31,0.269565,0.169017,0.413,0.288,0.343,0.375
0.2,2,CTI,myo,21,5,12,31,0.269565,0.16193,0.398,0.272,0.311,0.342
0.2,2,CTI,myo,21,5,13,31,0.269565,0.165209,0.397,0.29,0.32,0.344
0.2,2,CTI,myo,21,5,14,32,0.278261,0.165835,0.4,0.281,0.317,0.341
0.2,2,CTI,myo,21,5,15,32,0.278261,0.161287,0.4,0.283,0.316,0.348
0.2,3,CTI,pb,21,5,1,66,0.573913,0.252887,0.519,0.416,0.444,0.473
0.2,3,CTI,pb,21,5,5,64,0.556522,0.260235,0.513,0.437,0.468,0.483
0.2,3,CTI,pb,21,5,3,64,0.556522,0.263504,0.511,0.423,0.46,0.477
0.2,3,CTI,pb,21,5,2,63,0.547826,0.260713,0.523,0.429,0.462,0.486
0.2,3,CTI,pb,21,5,4,65,0.565217,0.258609,0.513,0.424,0.447,0.471
0.2,3,CTI,pb,21,5,6,64,0.556522,0.257583,0.515,0.424,0.452,0.471
0.2,3,CTI,pb,21,5,7,60,0.521739,0.263043,0.514,0.453,0.48,0.502
0.2,3,CTI,pb,21,5,8,62,0.53913,0.2568,0.517,0.427,0.456,0.488
0.2,3,CTI,pb,21,5,9,65,0.565217,0.254035,0.51,0.425,0.448,0.469
0.2,3,CTI,pb,21,5,10,64,0.556522,0.254435,0.515,0.438,0.459,0.483
0.2,3,CTI,pb,21,5,11,62,0.53913,0.260348,0.52,0.432,0.458,0.486
0.2,3,CTI,pb,21,5,12,63,0.547826,0.247626,0.512,0.421,0.446,0.483
0.2,3,CTI,pb,21,5,13,62,0.53913,0.261739,0.515,0.448,0.476,0.494
0.2,3,CTI,pb,21,5,14,64,0.556522,0.259452,0.51,0.42,0.446,0.467
0.2,3,CTI,pb,21,5,15,64,0.556522,0.258557,0.517,0.446,0.469,0.496
0.2,2,UTI,myo,21,2,1,30,0.333333,0.134811,0.365,0.243,0.3,0.314
0.2,2,UTI,myo,21,2,2,30,0.333333,0.138422,0.368,0.239,0.302,0.312
0.2,2,UTI,myo,21,2,3,30,0.333333,0.140867,0.372,0.236,0.307,0.318
0.2,2,UTI,myo,21,2,4,30,0.333333,0.140511,0.376,0.24,0.3,0.315
0.2,2,UTI,myo,21,2,5,30,0.333333,0.142978,0.371,0.25,0.306,0.329
0.2,2,UTI,myo,21,2,6,31,0.344444,0.141422,0.368,0.243,0.313,0.327
0.2,2,UTI,myo,21,2,7,30,0.333333,0.139022,0.401,0.257,0.314,0.328
0.2,2,UTI,myo,21,2,8,30,0.333333,0.135578,0.375,0.243,0.301,0.314
0.2,2,UTI,myo,21,2,9,30,0.333333,0.139533,0.386,0.245,0.297,0.31
0.2,2,UTI,myo,21,2,11,30,0.333333,0.1341,0.383,0.247,0.306,0.318
0.2,2,UTI,myo,21,2,12,30,0.333333,0.1356,0.378,0.245,0.303,0.316
0.2,2,UTI,myo,21,2,13,30,0.333333,0.130378,0.372,0.248,0.293,0.315
0.2,2,UTI,myo,21,2,14,30,0.333333,0.141233,0.376,0.267,0.311,0.33
0.2,2,UTI,myo,21,2,15,30,0.333333,0.139089,0.375,0.251,0.316,0.326
0.2,2,UTI,myo,21,2,10,30,0.333333,0.1357,0.371,0.243,0.3,0.309
0.2,3,CTI,myo,21,4,1,64,0.528926,0.252562,0.588,0.444,0.523,0.542
0.2,3,CTI,myo,21,4,3,65,0.53719,0.25276,0.594,0.446,0.524,0.537
0.2,3,CTI,myo,21,4,4,64,0.528926,0.253818,0.604,0.45,0.528,0.552
0.2,3,CTI,myo,21,4,2,65,0.53719,0.254612,0.602,0.448,0.527,0.538
0.2,3,CTI,myo,21,4,11,64,0.528926,0.255207,0.599,0.454,0.532,0.55
0.2,3,CTI,myo,21,4,5,65,0.53719,0.251107,0.593,0.454,0.526,0.546
0.2,2,UTI,pb,21,4,1,31,0.244094,0.15548,0.424,0.296,0.353,0.386
0.2,2,UTI,pb,21,4,2,31,0.244094,0.161378,0.429,0.295,0.353,0.383
0.2,2,UTI,pb,21,4,8,30,0.23622,0.164732,0.447,0.297,0.363,0.389
0.2,3,CTI,myo,21,4,6,65,0.53719,0.253058,0.594,0.433,0.523,0.536
0.2,2,UTI,pb,21,4,3,31,0.244094,0.160803,0.431,0.293,0.351,0.386
0.2,2,UTI,pb,21,4,4,31,0.244094,0.163724,0.482,0.323,0.366,0.388
0.2,3,CTI,myo,21,4,7,65,0.53719,0.258645,0.616,0.456,0.541,0.559
0.2,3,CTI,myo,21,4,8,66,0.545455,0.25381,0.596,0.451,0.531,0.551
0.2,2,UTI,pb,21,4,5,31,0.244094,0.161071,0.427,0.295,0.357,0.385
0.2,3,CTI,myo,21,4,10,64,0.528926,0.253116,0.595,0.452,0.524,0.537
0.2,3,CTI,myo,21,4,12,64,0.528926,0.254215,0.605,0.447,0.527,0.539
0.2,2,UTI,pb,21,4,6,31,0.244094,0.160173,0.421,0.295,0.353,0.383
0.2,3,CTI,myo,21,4,13,64,0.528926,0.254983,0.599,0.448,0.526,0.541
0.2,2,UTI,pb,21,4,7,32,0.251969,0.160882,0.421,0.295,0.356,0.38
0.2,3,CTI,myo,21,4,9,66,0.545455,0.254264,0.605,0.44,0.531,0.544
0.2,2,UTI,pb,21,4,9,30,0.23622,0.167417,0.478,0.347,0.374,0.39
0.2,3,CTI,myo,21,4,14,65,0.53719,0.251909,0.594,0.441,0.527,0.546
0.2,2,UTI,pb,21,4,11,31,0.244094,0.15948,0.423,0.294,0.351,0.384
0.2,3,CTI,myo,21,4,15,64,0.528926,0.251132,0.597,0.445,0.527,0.544
0.2,2,UTI,pb,21,4,12,30,0.23622,0.163441,0.431,0.293,0.352,0.381
0.2,2,UTI,pb,21,4,13,30,0.23622,0.165969,0.447,0.315,0.366,0.393
0.2,2,UTI,pb,21,4,14,31,0.244094,0.165402,0.435,0.306,0.363,0.389
0.2,2,UTI,pb,21,4,15,30,0.23622,0.160299,0.471,0.293,0.357,0.373
0.2,2,UTI,pb,21,4,10,30,0.23622,0.16352,0.478,0.299,0.36,0.381
0.2,3,UTI,myo,21,3,1,62,0.525424,0.297161,0.673,0.53,0.581,0.613
0.2,3,UTI,myo,21,3,4,63,0.533898,0.293924,0.66,0.509,0.56,0.599
0.2,3,UTI,myo,21,3,2,62,0.525424,0.293119,0.651,0.518,0.565,0.596
0.2,3,UTI,myo,21,3,3,62,0.525424,0.297585,0.659,0.513,0.568,0.602
0.2,3,UTI,myo,21,3,11,62,0.525424,0.291178,0.636,0.503,0.567,0.589
0.2,3,UTI,myo,21,3,13,62,0.525424,0.295966,0.651,0.53,0.573,0.599
0.2,3,UTI,myo,21,3,5,61,0.516949,0.292839,0.629,0.507,0.566,0.59
0.2,3,UTI,myo,21,3,6,61,0.516949,0.293263,0.647,0.502,0.56,0.592
0.2,3,UTI,myo,21,3,7,61,0.516949,0.2925,0.62,0.509,0.561,0.572
0.2,3,UTI,myo,21,3,8,62,0.525424,0.295831,0.62,0.511,0.555,0.595
0.2,3,UTI,myo,21,3,10,62,0.525424,0.287932,0.722,0.519,0.575,0.601
0.2,2,UTI,myo,21,1,1,33,0.286957,0.158861,0.444,0.291,0.349,0.369
0.2,3,UTI,myo,21,3,12,61,0.516949153,0.293838983,0.631,0.499,0.557,0.606
0.2,2,UTI,myo,21,1,2,33,0.286957,0.159983,0.434,0.288,0.329,0.347
0.2,3,CTI,pb,21,4,1,63,0.520661,0.272149,0.597,0.495,0.531,0.54
0.2,2,UTI,myo,21,1,3,33,0.286957,0.16347,0.418,0.289,0.359,0.375
0.2,3,CTI,pb,21,4,2,66,0.545455,0.260736,0.589,0.485,0.527,0.539
0.2,2,UTI,myo,21,1,4,33,0.286957,0.1558,0.427,0.289,0.338,0.378
0.2,3,UTI,myo,21,3,14,62,0.525424,0.294703,0.667,0.512,0.564,0.602
0.2,3,CTI,pb,21,4,3,66,0.545455,0.26276,0.591,0.491,0.525,0.536
0.2,2,UTI,myo,21,1,5,33,0.286957,0.159391,0.433,0.284,0.349,0.379
0.2,3,CTI,pb,21,4,4,66,0.545455,0.262603,0.588,0.486,0.525,0.533
0.2,3,UTI,myo,21,3,9,61,0.516949,0.295008,0.65,0.51,0.562,0.595
0.2,3,CTI,pb,21,4,5,66,0.545455,0.262587,0.599,0.492,0.522,0.531
0.2,3,UTI,pb,21,1,2,64,0.556522,0.22953,0.555,0.42,0.459,0.466
0.2,2,UTI,myo,21,1,6,33,0.286957,0.162348,0.431,0.296,0.364,0.373
0.2,3,UTI,pb,21,1,3,64,0.556522,0.229278,0.564,0.424,0.455,0.474
0.2,3,UTI,myo,21,3,15,61,0.516949,0.29211,0.632,0.512,0.575,0.597
0.2,3,UTI,pb,21,1,6,63,0.547826,0.229791,0.565,0.417,0.454,0.47
0.2,3,UTI,pb,21,1,5,63,0.547826,0.232,0.576,0.422,0.451,0.472
0.2,3,CTI,pb,21,4,12,65,0.53719,0.266256,0.591,0.48,0.517,0.53
0.2,3,UTI,pb,21,1,1,63,0.547826,0.234739,0.571,0.431,0.463,0.482
0.2,2,UTI,myo,21,1,7,33,0.286957,0.155313,0.428,0.274,0.321,0.363
0.2,3,UTI,pb,21,1,4,62,0.53913,0.241365,0.565,0.42,0.457,0.474
0.2,3,CTI,pb,21,4,6,67,0.553719,0.264331,0.594,0.493,0.524,0.533
0.2,2,UTI,myo,21,1,8,33,0.286957,0.156817,0.426,0.292,0.347,0.374
0.2,3,UTI,pb,21,1,7,64,0.556522,0.23373,0.572,0.423,0.457,0.475
0.2,3,CTI,pb,21,4,7,65,0.53719,0.272785,0.606,0.497,0.532,0.545
0.2,2,UTI,myo,21,1,9,33,0.286957,0.162513,0.434,0.292,0.361,0.376
0.2,3,CTI,pb,21,4,9,64,0.528926,0.266289,0.59,0.474,0.519,0.537
0.2,2,UTI,myo,21,1,10,33,0.286957,0.161617,0.426,0.295,0.335,0.356
0.2,3,CTI,pb,21,4,10,65,0.53719,0.263612,0.596,0.498,0.528,0.541
0.2,3,UTI,myo,21,1,1,61,0.530435,0.240435,0.569,0.408,0.463,0.49
0.2,2,UTI,myo,21,1,11,33,0.286957,0.159191,0.42,0.282,0.341,0.371
0.2,3,UTI,myo,21,1,3,61,0.530435,0.24073,0.568,0.411,0.456,0.491
0.2,3,CTI,pb,21,4,11,65,0.53719,0.272942,0.605,0.498,0.521,0.54
0.2,3,UTI,myo,21,1,2,61,0.530435,0.23933,0.582,0.412,0.465,0.494
0.2,2,UTI,myo,21,1,13,33,0.286957,0.154652,0.431,0.287,0.341,0.369
0.2,3,CTI,pb,21,4,8,66,0.545455,0.255661,0.588,0.489,0.522,0.536
0.2,3,UTI,myo,21,1,4,61,0.530435,0.240009,0.578,0.408,0.463,0.492
0.2,3,UTI,pb,21,1,8,64,0.556522,0.236478,0.602,0.428,0.467,0.491
0.2,2,UTI,myo,21,1,14,33,0.286957,0.154722,0.426,0.281,0.32,0.362
0.2,3,UTI,myo,21,1,5,61,0.530435,0.24127,0.584,0.406,0.467,0.502
0.2,3,CTI,pb,21,4,13,66,0.545455,0.268231,0.59,0.481,0.518,0.528
